platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
Netflix,s1331,The World We Make,"A teenage equestrian and a local football player fall for each other, but simmering racism in their small town puts their relationship to the test.","Dramas, Romantic Movies",netflix_user_27,watch,1,23-01-2024
Netflix,s5540,The Lighthouse of the Orcas,A mother travels to Patagonia with her autistic son with the hopes that a ranger and a pod of wild orcas can help him find an emotional connection.,"Dramas, International Movies, Romantic Movies",netflix_user_27,watch,1,15-12-2023
Netflix,s3549,Feo pero sabroso,"When an unattractive man gets engaged to a beautiful woman, their families oppose the union and the priest set to perform the ceremony is kidnapped.","Comedies, International Movies",netflix_user_27,watch,1,07-02-2020
Netflix,s636,Here Comes the Rain,"Abducted during the Lebanese Civil War and now in his 50s, Ramez is finally a free man. But he returns to society deeply traumatized by the past.","Dramas, International Movies",netflix_user_27,watch,1,19-07-2024
Netflix,s262,The Secret Diary of an Exchange Student,"Looking to shake things up, two best friends embark on a life-changing adventure abroad as exchange students. But can they stay out of trouble?","Comedies, International Movies, Romantic Movies",netflix_user_27,watch,1,18-11-2022
Netflix,s6905,Hükümet Kadin,"When an uneducated mother of eight suddenly becomes mayor, she uses the skills she's learned as a housewife to keep her town running like clockwork.","Comedies, International Movies",netflix_user_28,watch,1,01-12-2019
Netflix,s2981,What the Love! with Karan Johar,"With help from celebrity guests and a glam squad, filmmaker Karan Johar mentors six singletons through their personal struggles as they look for love.","International TV Shows, Reality TV, Romantic TV Shows",netflix_user_28,watch,1,20-02-2022
Netflix,s2462,"Can't Cope, Won't Cope","In Dublin, friends Aisling and Danielle must come to terms with adulthood when their millennial hijinks and hangovers begin to wear off.","TV Comedies, TV Dramas",netflix_user_28,watch,1,04-09-2021
Netflix,s1780,Marvel's Agents of S.H.I.E.L.D.,"Agent Phil Coulson, seen in action in Marvel's The Avengers, assembles a team of top S.H.I.E.L.D. agents to investigate bizarre threats.","TV Action & Adventure, TV Sci-Fi & Fantasy",netflix_user_28,watch,1,28-10-2019
Netflix,s4992,A.I.C.O.,Everything Aiko knew was a lie. Now she's joining a team of Divers to reach the place where the Burst began to stop it for good and save her family.,"Anime Series, International TV Shows",netflix_user_28,watch,1,18-01-2024
Netflix,s1972,Bhaji In Problem,Married to two women – each unaware of the other – a man finds his double life threatened when an old friend who knows his not-so-little secret arrives.,"Comedies, International Movies",netflix_user_29,watch,1,16-04-2020
Netflix,s3975,Nate Bargatze: The Tennessee Kid,"Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.",Stand-Up Comedy,netflix_user_29,watch,1,10-05-2024
Netflix,s7114,Jackie Brown,"When an aging flight attendant's caught smuggling cash and forced to help with an investigation, she hatches a clever plan to make off with the dough.","Dramas, Thrillers",netflix_user_29,watch,1,09-09-2024
Netflix,s4295,The Theory of Everything,"As his esteem grows in the world of physics, Stephen Hawking's body is ravaged by ALS, forcing his increasing dependence on his devoted wife, Jane.","Dramas, Romantic Movies",netflix_user_29,watch,1,14-07-2024
Netflix,s6173,Antar: Son of Shadad,"Learning he is the grandson of a famous knight, a young man hilariously fights a rival gang to win over the most beautiful woman in the tribe.","Comedies, International Movies",netflix_user_29,watch,1,27-09-2020
Netflix,s6267,Beavis and Butt-head Do America,"After realizing that their boob tube is gone, Beavis and Butt-head set off on an expedition that takes them from Las Vegas to the nation's capital.","Comedies, Cult Movies",netflix_user_30,watch,1,21-04-2019
Netflix,s1168,Caught by a Wave,"After falling in love at a sailing summer camp in Sicily, reality comes crashing down on a teenage couple when a harsh truth prompts a pivotal decision.","Dramas, International Movies, Romantic Movies",netflix_user_30,watch,1,15-10-2019
Netflix,s7650,Ollie & Moon,"Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures.",Kids' TV,netflix_user_30,watch,1,23-09-2022
Netflix,s7522,Mr. Young,"After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!","Kids' TV, TV Comedies",netflix_user_30,watch,1,08-04-2018
Netflix,s469,The Guide to the Perfect Family,"A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image.","Comedies, Dramas, International Movies",netflix_user_30,watch,1,06-03-2020
Netflix,s3289,Chief of Staff,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.","International TV Shows, Korean TV Shows, TV Dramas",netflix_user_31,watch,1,11-02-2020
Netflix,s6549,Dad,"Family bonds are revived after a father is diagnosed with cancer in this bittersweet drama. Dutiful son John cares for his aging father, Jake, but not without complaint.",Dramas,netflix_user_31,watch,1,01-01-2024
Netflix,s5116,48 Christmas Wishes,"When a small town's letters to Santa accidentally go up in smoke, two elves venture out of the North Pole to retrieve every missing wish.","Children & Family Movies, Comedies",netflix_user_31,watch,1,24-04-2019
Netflix,s1848,Fireman Sam,"Sharing valuable lessons in fire safety for preschoolers, Fireman Sam and his animated crew from Pontypandy, Wales, are ready for any emergency.","British TV Shows, Kids' TV",netflix_user_31,watch,1,23-12-2023
Netflix,s6353,Bobby Sands: 66 Days,"In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon.",Documentaries,netflix_user_31,watch,1,04-01-2023
Netflix,s2631,Bittersweet,"After 20 years abroad, a photographer returns to his birth country of Egypt and gets stranded without identification in a now unfamiliar culture.","Comedies, Dramas, International Movies",netflix_user_32,watch,1,04-01-2020
Netflix,s8008,Shopkins: World Vacation,"The Shopkins and Shoppies jet around the world in search of missing friend Kooky Cookie, a stolen diamond and more vloggable adventure.",Movies,netflix_user_32,watch,1,28-04-2024
Netflix,s3574,Our Planet - Behind The Scenes,Years spent recording footage of creatures from every corner of the globe is bound to produce a bit of drama. Here's a behind-the-scenes look.,Documentaries,netflix_user_32,watch,1,29-08-2022
Netflix,s972,Between Worlds,"Grieving for his dead wife and daughter, a trucker plunges into a romance with a mother who needs his help. The dead, however, are far from gone.",Thrillers,netflix_user_32,watch,1,11-09-2020
Netflix,s600,The Best of Enemies,"In 1971, a summit on school integration in North Carolina pits a civil rights activist against a Ku Klux Klan leader, sparking an unlikely friendship.",Dramas,netflix_user_32,watch,1,18-04-2022
Netflix,s8502,The Secret Life of Pets 2,"On a farm outside New York, Max aims to boost his confidence while in the city, Snowball attempts to rescue a tiger cub and Gidget pretends to be a cat.","Children & Family Movies, Comedies",netflix_user_33,watch,1,23-05-2021
Netflix,s2103,Ojos in d' House,"After a newly rich family moves into an upper-class neighborhood, they try to keep their matriarch's obsessive pursuit of social acceptance in check.","International TV Shows, TV Comedies",netflix_user_33,watch,1,19-10-2019
Netflix,s3961,The Burial of Kojo,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.","Dramas, Independent Movies, International Movies",netflix_user_33,watch,1,23-06-2019
Netflix,s2743,Sunderland 'Til I Die,This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.,"British TV Shows, Docuseries, International TV Shows",netflix_user_33,watch,1,02-11-2024
Netflix,s2581,Hollywood,"In post-World War II Hollywood, an ambitious group of aspiring actors and filmmakers will do almost anything to make their showbiz dreams come true.",TV Dramas,netflix_user_33,watch,1,22-03-2019
Netflix,s4149,Love Off the Cuff,Cherie and Jimmy's relationship is in a rut – until Cherie's estranged father shows up and a woman from Jimmy's past shows up with a hidden agenda.,"Comedies, Dramas, International Movies",netflix_user_34,watch,1,04-02-2021
Netflix,s1916,Oktoberfest: Beer & Blood,"In 1900 Munich, ambitious brewer Curt Prank uses brutal tactics on his quest to build a beer hall that will dominate the city's lucrative Oktoberfest.","International TV Shows, TV Dramas",netflix_user_34,watch,1,14-10-2024
Netflix,s4896,Pocoyo Halloween: Space Halloween,Pocoyo and his friends have a costume contest to celebrate Halloween and learn new things about planets and stars in space.,Movies,netflix_user_34,watch,1,17-05-2019
Netflix,s6128,AlphaGo,"Seemingly simple but deceptively complex, the game of ""Go"" serves as the backdrop for this battle between artificial intelligence and man.",Documentaries,netflix_user_34,watch,1,10-10-2024
Netflix,s5085,The Polka King,"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.","Comedies, Independent Movies",netflix_user_34,watch,1,20-05-2022
Netflix,s6048,A Murder in the Park,"This documentary excoriates a noted anti-death-penalty activist and his team, whose questionable methods got a convicted killer freed in 1999.",Documentaries,netflix_user_35,watch,1,12-09-2019
Netflix,s7095,Iqbal,A boy with a hearing and speech impairment – and extraordinary athletic ability – chases his lifelong dream of playing cricket for India.,"Dramas, Independent Movies, International Movies",netflix_user_35,watch,1,16-09-2022
Netflix,s2134,Teenage Bounty Hunters,Twin sisters Sterling and Blair balance teen life at an elite Southern high school with an unlikely new career as butt-kicking bounty hunters.,"Crime TV Shows, TV Comedies, TV Dramas",netflix_user_35,watch,1,19-11-2024
Netflix,s8533,The Time Traveler's Wife,"Due to a genetic disorder, handsome librarian Henry involuntarily zips through time, appearing at various moments in the life of his true love.","Dramas, Romantic Movies, Sci-Fi & Fantasy",netflix_user_35,watch,1,02-03-2021
Netflix,s7136,John & Jane,Truth and fiction blend in this quasi-documentary about six exhausted workers at a Mumbai call center servicing U.S. customers.,"Documentaries, International Movies",netflix_user_35,watch,1,13-05-2022
Netflix,s1467,The Minimalists: Less Is Now,They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less.,Documentaries,netflix_user_36,watch,1,11-08-2024
